Fecha,          Estados Unidos Mexicanos,          Aguascalientes,          Baja California,          Baja California Sur,          Campeche,          Coahuila de Zaragoza,          Colima,          Chiapas,          Chihuahua,          Ciudad de México,          Durango,          Guanajuato,          Guerrero,          Hidalgo,          Jalisco,          México,          Michoacán de Ocampo,          Morelos,          Nayarit,          Nuevo León,          Oaxaca,          Puebla,          Querétaro,          Quintana Roo,          San Luis Potosí,          Sinaloa,          Sonora,          Tabasco,          Tamaulipas,          Tlaxcala,          Veracruz de Ignacio de la Llave,          Yucatán,          Zacatecas
2016-01-31,93.0460770813621,89.3918810412132,87.7645789015638,86.2563286496372,120.755057035954,89.5998781529499,90.1005588527245,104.710951979647,89.8067358733122,92.0180597503956,92.8846571212219,90.1313979636736,98.5780794708035,99.5474187913713,90.9639760831665,87.1433404805429,88.1960271376054,98.2185293955022,95.574153381006,88.6311595687066,101.953471228298,88.959253023586,91.8996293485677,87.6896554207308,84.7859049232993,95.4220797798971,99.4586259773326,115.192325643469,98.8743967264517,89.8961091655218,104.875240193836,87.0053025563141,86.1575905981543
2016-02-29,93.0460770813621,89.3918810412132,87.7645789015638,86.2563286496372,120.755057035954,89.5998781529499,90.1005588527245,104.710951979647,89.8067358733122,92.0180597503956,92.8846571212219,90.1313979636736,98.5780794708035,99.5474187913713,90.9639760831665,87.1433404805429,88.1960271376054,98.2185293955022,95.574153381006,88.6311595687066,101.953471228298,88.959253023586,91.8996293485677,87.6896554207308,84.7859049232993,95.4220797798971,99.4586259773326,115.192325643469,98.8743967264517,89.8961091655218,104.875240193836,87.0053025563141,86.1575905981543
2016-03-31,93.0460770813621,89.3918810412132,87.7645789015638,86.2563286496372,120.755057035954,89.5998781529499,90.1005588527245,104.710951979647,89.8067358733122,92.0180597503956,92.8846571212219,90.1313979636736,98.5780794708035,99.5474187913713,90.9639760831665,87.1433404805429,88.1960271376054,98.2185293955022,95.574153381006,88.6311595687066,101.953471228298,88.959253023586,91.8996293485677,87.6896554207308,84.7859049232993,95.4220797798971,99.4586259773326,115.192325643469,98.8743967264517,89.8961091655218,104.875240193836,87.0053025563141,86.1575905981543
2016-04-30,96.4407245627253,93.6492737244039,93.9493668361278,87.4314506523538,116.630522055848,92.6248102713022,90.2657118333746,105.421568831435,96.0907823363806,95.8493789060788,98.4783105307928,94.4172958361738,98.2236478091605,104.8411171533,95.0959180442675,92.5622180417595,93.9524294722532,98.9395996233644,102.331863425301,91.7096898554921,108.504274336626,93.088589399155,93.7694067751105,88.9321250391349,91.4843935656751,95.8600530006251,104.592678642104,115.076254652232,96.6694621152922,94.9714748675216,102.854826847035,92.63415549208,92.735027646093
2016-05-31,96.4407245627253,93.6492737244039,93.9493668361278,87.4314506523538,116.630522055848,92.6248102713022,90.2657118333746,105.421568831435,96.0907823363806,95.8493789060788,98.4783105307928,94.4172958361738,98.2236478091605,104.8411171533,95.0959180442675,92.5622180417595,93.9524294722532,98.9395996233644,102.331863425301,91.7096898554921,108.504274336626,93.088589399155,93.7694067751105,88.9321250391349,91.4843935656751,95.8600530006251,104.592678642104,115.076254652232,96.6694621152922,94.9714748675216,102.854826847035,92.63415549208,92.735027646093
2016-06-30,96.4407245627253,93.6492737244039,93.9493668361278,87.4314506523538,116.630522055848,92.6248102713022,90.2657118333746,105.421568831435,96.0907823363806,95.8493789060788,98.4783105307928,94.4172958361738,98.2236478091605,104.8411171533,95.0959180442675,92.5622180417595,93.9524294722532,98.9395996233644,102.331863425301,91.7096898554921,108.504274336626,93.088589399155,93.7694067751105,88.9321250391349,91.4843935656751,95.8600530006251,104.592678642104,115.076254652232,96.6694621152922,94.9714748675216,102.854826847035,92.63415549208,92.735027646093
2016-07-31,96.1074932066939,92.7179066833725,96.4142698573928,86.674932722746,117.707286270369,93.8724434621182,89.3850944531142,102.901043154829,99.3122472355937,95.8872542514737,100.812893099229,95.8045207559825,98.8610258914449,97.3835087689088,97.2261649996006,91.9771762985273,90.5446230560973,100.044189777134,95.0629134063469,91.6590463982082,103.530166061472,91.2368559328205,94.1472958077437,91.2808540893112,91.048660909835,90.8700630535516,99.1532552910759,110.587484508995,97.6120844320552,94.8403193456654,99.8570000726179,92.7873642130629,102.313098097898
2016-08-31,96.1074932066939,92.7179066833725,96.4142698573928,86.674932722746,117.707286270369,93.8724434621182,89.3850944531142,102.901043154829,99.3122472355937,95.8872542514737,100.812893099229,95.8045207559825,98.8610258914449,97.3835087689088,97.2261649996006,91.9771762985273,90.5446230560973,100.044189777134,95.0629134063469,91.6590463982082,103.530166061472,91.2368559328205,94.1472958077437,91.2808540893112,91.048660909835,90.8700630535516,99.1532552910759,110.587484508995,97.6120844320552,94.8403193456654,99.8570000726179,92.7873642130629,102.313098097898
2016-09-30,96.1074932066939,92.7179066833725,96.4142698573928,86.674932722746,117.707286270369,93.8724434621182,89.3850944531142,102.901043154829,99.3122472355937,95.8872542514737,100.812893099229,95.8045207559825,98.8610258914449,97.3835087689088,97.2261649996006,91.9771762985273,90.5446230560973,100.044189777134,95.0629134063469,91.6590463982082,103.530166061472,91.2368559328205,94.1472958077437,91.2808540893112,91.048660909835,90.8700630535516,99.1532552910759,110.587484508995,97.6120844320552,94.8403193456654,99.8570000726179,92.7873642130629,102.313098097898
2016-10-31,99.5703226646937,97.9563246953859,98.9215598241143,92.717118986536,114.232334555986,97.3132351056819,95.5728571041079,105.451562777982,103.574768138202,103.266194013071,102.951367289926,98.4152363492087,98.8174648552027,99.2354919673345,98.8989771543677,94.6610043800094,99.9683520119808,103.355873643834,99.0358335772492,93.7431692277629,103.469477594023,94.7884867661785,97.2255580813013,91.2533699860786,95.3986289251192,102.562508654159,100.965528931619,111.970780478908,95.298582455355,97.0192146123004,104.00707267736,97.5912677840369,100.737542734427
