Periodos,IPC,AGUASCALIENTES_x,BAJA CALIFORNIA_x,BAJA CALIFORNIA SUR_x,CAMPECHE_x,COAHUILA_x,COLIMA_x,CHIAPAS_x,CHIHUAHUA_x,DISTRITO FEDERAL_x,DURANGO_x,GUANAJUATO_x,GUERRERO_x,HIDALGO_x,JALISCO_x,ESTADO DE MÉXICO_x,MICHOACÁN_x,MORELOS_x,NAYARIT_x,NUEVO LEÓN_x,OAXACA_x,PUEBLA_x,QUERÉTARO_x,QUINTANA ROO_x,SAN LUIS POTOSÍ_x,SINALOA_x,SONORA_x,TABASCO_x,TAMAULIPAS_x,TLAXCALA_x,VERACRUZ_x,YUCATÁN_x,ZACATECAS_x,NACIONAL_x,AGUASCALIENTES_y,BAJA CALIFORNIA_y,BAJA CALIFORNIA SUR_y,CAMPECHE_y,COAHUILA_y,COLIMA_y,CHIAPAS_y,CHIHUAHUA_y,DISTRITO FEDERAL_y,DURANGO_y,GUANAJUATO_y,GUERRERO_y,HIDALGO_y,JALISCO_y,ESTADO DE MÉXICO_y,MICHOACÁN_y,MORELOS_y,NAYARIT_y,NUEVO LEÓN_y,OAXACA_y,PUEBLA_y,QUERÉTARO_y,QUINTANA ROO_y,SAN LUIS POTOSÍ_y,SINALOA_y,SONORA_y,TABASCO_y,TAMAULIPAS_y,TLAXCALA_y,VERACRUZ_y,YUCATÁN_y,ZACATECAS_y,NACIONAL_y,carros
06/1994,-0.26491851381527254,1.9662258706602964,0.053038161639057106,-0.005444545881367495,1.0952412565173368,1.939039434153418,0.8148628547828215,-0.8410666514740227,0.6510009048262769,2.5921560029268536,0.9438149881392804,1.649884680143331,0.7334884847010559,1.1187073748581706,1.2415836966047915,1.2487393125060655,0.6712440316027879,1.0786493683130933,1.1649120168203206,0.10372356361301675,0.6048599198566275,0.4535797703466367,1.1596151278638795,0.5895607972510378,0.2000220670695827,0.5388394760981287,0.38353618923903043,0.11165534289031862,1.1787260952323793,1.840640041971146,0.4457533875115949,1.0051050705273645,2.8558876710016388,1.1693561099935637,-0.6995107790239977,1.408985762600352,1.3721858947003793,-0.43130217314410796,0.7032176115178137,0.24706572923107917,-0.8797694347744703,1.1851843936002233,-0.6896805172741769,0.3594942285569448,-0.7741559501140297,-1.2761598396051779,-0.4047004638812804,-0.26281989069869793,-0.9468100889423279,-1.0698834411209477,-1.5273215165278384,0.8931816848804048,0.7192157989224773,-0.5146327804570788,-0.45485360457585244,-0.961757287458039,-0.012188248915918432,0.07895348564477499,1.55504091724798,1.7165448785827848,-0.2055732748694129,0.41360002088850795,-1.0297390124483408,0.10789362941834045,-0.27665764444794416,-0.4645089046300068,0.15343175383278018,-2.530304404646276
07/1994,0.04899135586169589,-0.6802554233273945,-0.06182609568496513,0.11202721054420758,-0.13772404262564905,-0.8947292911329041,-0.08705938605632413,2.3642198539954196,2.04541293422207,0.7617381606852314,0.7822345968348714,-0.8738468704189076,0.44997180499243206,-0.7231950987274436,0.4019888608273353,0.1581904303813126,0.5014597075568767,-0.6165353584172508,0.9635763764666286,0.35273429952252,0.419248965323041,0.18339304684841237,-0.7064036967591745,-0.41671335521935543,-0.18026456903970642,1.9807953669843195,1.4005526385089533,0.5320883003364975,-1.0198802665939142,-0.5056205444439474,0.3948594194450071,-1.0918510838146902,-0.5608699353956806,0.7652876557158317,-0.11768988159947316,0.597027865508624,0.9519425447921418,-0.07953089717550753,0.11563058197223892,-0.2746410221425587,-0.106975615068057,-0.17220696945158573,-0.38778845765570213,-0.054532997851789035,-0.33713017643478516,-0.34491391660859494,-0.5349374032866958,-0.5145347155932278,-0.47770418215062677,-0.406613383283164,-0.08048272073768853,-0.1919577417013821,0.13067243226989234,-0.3469482661581453,-0.3062756936408857,0.04896218917968276,-0.012188248915918432,-0.013612669938754365,0.11433327532905593,0.13549863124418976,-0.13914422489094894,0.2970887758111255,-0.08938567527286079,-0.4772160668725233,-0.00890234994510707,-0.16347633825929028,-0.014612547984074265,-2.53055957749448
08/1994,0.07940234836836213,0.4928101609455219,0.12195671603347044,1.81680026111048,1.3591231286586405,-0.6767470814954949,0.6128851542691692,0.13341157598631248,-0.188092649704876,0.0645296478142271,0.3019817671245444,0.5072095119729538,0.31158866370608007,1.998939224887796,0.14476359272339862,1.4475473388049143,0.6744175703700013,1.6453226426222674,1.920152621649377,0.2118106412880209,1.1888782262931141,2.6347632790731934,0.6398480733674975,0.5794888994556109,1.7297006834707296,0.6308499948499142,0.8124819025365491,1.1667040851609187,1.5774304934082948,1.570204600770678,1.0988926443661362,1.6310823106694476,0.5596320739467782,1.2555902313333234,-0.4879395435968989,0.5631962864631348,0.1534801799664882,-0.22023940756294869,-0.3413815521187631,-0.187689896913618,-0.203574842531357,-0.29847593345640483,-0.08589639803722725,-0.42715750161965177,-0.22787373301497688,-0.5142313571534249,0.051128824037676955,-0.38867730314596177,-0.16496691095616126,-0.40661338328316166,-0.369850479895718,-0.6139564075942987,-0.4578709343826952,-0.3469482661581453,-0.15769778270591378,-0.36721641884761547,-0.012188248915918432,-0.33759421448110793,-0.5212730372822358,-0.2821362265433631,-0.537718524761728,-0.5573270214230112,-0.32447400956673145,-0.4187050972434361,-0.07584117357081452,-0.4645089046300068,-0.29468638434549765,-2.532600960280112
09/1994,-0.06760226594580714,-0.15133696342978323,-0.10777179861457402,-1.0626903537115435,0.3320311866603777,0.811972327505449,-0.6694896279011467,-0.3404907006891974,-0.8412646003165899,-1.1924096429954707,-0.7123840227309121,-0.46963524630421666,-0.21606737908497006,-1.3227230910704564,0.11008153410264301,-1.3820892296816125,-0.40775914924973156,-1.2818445951488409,-1.9516152456130953,0.128350999032638,0.47643213818439867,-1.3458419306840483,-1.2335172820611593,0.9274271869339998,0.4974257183858216,-2.1761574727418704,-0.7464820877275504,0.2861746837170343,-0.40207952181653744,-1.7570838619992153,-0.20632557834155935,-0.11029713922904728,-1.2283090021046001,-0.5972114614523742,-0.4350467347401233,-0.5532458220379919,-0.0566414949876328,-0.5720106835315466,-0.7004625146188357,0.6818213553757733,-0.203574842531357,-0.8035517894756834,-0.38778845765570213,-0.6755738374648935,-0.44638661985459727,-0.006279035518926049,-0.46981893358398696,-0.19989118447506718,-0.39951986435201037,-0.07497835436427212,-0.15282466052719462,0.1094698767935586,-0.7153586572931999,0.40763204818704357,-0.45485360457585244,-0.42667050570865656,-0.5681755369637304,-0.7541419146069924,0.0719595211549708,-0.43129153289606176,-0.33843137482633845,-0.7126753481928535,-0.32447400956673145,-0.4187050972434361,-0.2097188208222343,-0.5648530934202475,-0.40671591889006664,-2.534879289281933
10/1994,-0.24468929841088302,-0.7595931923120364,0.06288366940968759,-0.5097135490740801,-1.982622303889415,-0.6024349645736508,0.7421508825979066,0.28189502852817006,-0.9855984770435231,-1.296499928015649,-0.19173609519448306,-0.5940080537241215,-0.25319456333252816,0.08945989667392357,-1.054657601244396,-1.135026828067509,-0.861575192961232,0.3166382076379587,-0.5088644587467773,-0.6665678886784688,-1.3993634174807859,-0.9104803276383266,0.2137492866425481,-1.3021247341446243,-0.896958614014905,-0.17939188669565959,-1.3091850664619293,-0.9210376160512396,-0.3536745150092378,-0.8357382899093455,-1.1425625325664948,-1.397403689154022,-0.11664724530133301,-1.232880127328318,-0.1705826904562469,-1.7035195095846063,-1.4854688846756448,-0.009176641981789505,-0.7983936862097661,-0.9702500239740718,-0.010376387604753661,-1.2770604044937566,0.29146867648587027,-1.0067956185918805,-0.009360846175354612,0.16303840502590694,-0.013989645665031882,-0.26281989069870015,-0.008598275358927153,-0.008651348580492834,-0.08048272073768853,-0.5536708838953097,-0.6050067760458412,-0.4307905233076121,-0.00911987177094444,-0.06994598454240362,-0.09161500435132132,-0.2450280588975786,-0.945010579023096,-1.445547616094405,-0.006286124934023354,-0.5573270214230098,0.45915377141283553,-0.009128309839831887,-0.34359646807365163,-0.4143368102348883,-0.5747602207069211,-2.536829538907492
11/1994,-0.07067534991469139,-0.9636045982725435,0.4599858161584502,0.6764646743451416,-0.7576189577851757,-0.4785814363705771,-1.3048013040622712,-1.5701470771286532,0.2742650232000448,-1.801239611981418,-1.0153472564266792,-0.5253438996277157,-1.3242575755651074,-1.7021931209060623,-0.7945421615887298,-0.6968771002049977,-0.5934111671317089,-1.2450978640502937,-1.5266764286453953,-0.390193335636053,-1.1134475531739985,-0.8328153180497679,-0.6825274716409662,1.1581652091565104,-1.6197469961072397,0.3712979344903999,1.172242823366726,-0.7385855779142185,-1.061916193558148,-1.5407355090388413,-0.19466237732629976,-0.7930584918678211,-1.5443480303806782,-0.8830159778927215,-0.9110820144510984,-1.9403405629030268,-1.6955905596297645,-0.9941362146938624,-0.8310374100734085,0.24706572923107917,-0.6865709798478704,-1.0245224764841174,-1.2934646365111306,-0.5513656695422726,-0.8834123935338382,-0.34491391660859494,-0.7302928123948201,-0.8921069529350191,-0.8686257711437101,-0.7382484122020535,-0.7315601788432563,-0.5536708838953118,-0.641790736461627,-0.4307905233076121,-0.8262983819132798,-0.605032766291784,-1.362443091317748,-0.4301603700646373,-1.5382431374602983,-1.6543650449881815,-1.1355799745678943,-0.4796528580380887,-1.0297390124483408,-0.7112599453888702,-0.7452294098279061,-0.6651972822104862,-0.9668635916129155,-2.538688655372978
12/1994,-0.2608381499144525,0.00922756903913443,0.12195671603347047,1.4873063101606963,0.36842868626607506,0.22986074495100345,-0.13994082037262573,-0.4000619062000024,0.49443534363095987,-0.06705618419241313,0.15835475263173646,0.009718282293333897,-0.06755864209473858,0.06173605887771468,-0.12257727581159175,0.02693852952382037,-0.01900065026610312,-0.09241093064323683,-0.005061450857124297,0.043523165920609334,-0.7028536234481861,-0.5090287992016933,-0.0948050071927601,-0.9734146151847777,-0.15832495541801664,-0.3359470977061604,0.9370145289777639,0.07920339934816065,0.21189977505499996,-0.03375732634933786,-0.2572195464081472,0.4440239589529269,-0.04592522498780488,0.026138044232175774,-0.858189205594321,-0.5870774010834798,-1.4014202146939974,-0.7127191939189851,-1.3859807157553397,-1.4919567753477125,-0.5899717523845637,-1.1192241994877323,-0.6896805172741782,-1.2966146770779956,-0.5556430632744075,-0.5142313571534249,-0.6000558729894035,-0.9550356591586521,-0.47770418215062677,-0.6055944006344995,-0.29750854010620936,-1.0962405971862021,-1.4142539051931458,-0.5146327804570788,-0.8262983819132784,-0.7833950268749115,-1.2035895804469452,-1.2632557703164047,-1.3263743665898697,-0.9980816970363118,-0.8034347246755792,-1.3340686552722254,-0.48119956576264566,-1.0623257631633851,-0.9460458807050309,-1.1167461317665617,-1.022878358885197,-2.5074299814679915
01/1995,-0.31006835985798903,0.007338574539500106,2.603024674232351,-2.1944304461042785,-0.7121220832780546,-0.4934438597549459,-0.004064912754350552,0.2401062724235755,-1.4283854547990293,0.5280260113003031,-0.2994563560640891,0.029151533452694042,0.0775748963275332,0.28006128152285803,-0.01708601417346043,0.20258445567134692,-0.02693449718413634,0.34274772710271584,-0.11547131814785858,-0.17401918028604466,0.2327005817261537,0.036814014667189233,0.08518499754450301,-0.37734139110995885,-0.040094815345577385,-0.8509313444512285,-2.3584877522166114,0.8443481126421503,-0.3065433241705513,0.40080445157968975,-0.14164782725693764,-0.6362261811626769,-0.037084972448613876,-0.5602539808781914,-0.9639748233078722,0.05572260078080465,-0.39283617491422285,-0.009176641981789505,-0.4719564475733347,-0.27464102214255554,-0.30017406999466034,-0.4563121384624298,-0.6142075023695582,-0.7583792827466403,-0.6102712849843136,-0.42957263688100994,-0.4047004638812792,-0.8921069529350191,-0.7122571355464773,-0.6719214064182765,-0.29750854010620936,-1.0359550734872174,-0.7153586572932006,-1.6884243805495953,-0.08340882723842907,-0.5455786794307409,-0.6476022923991333,-0.6152926812316976,-0.690768053978578,-0.2821362265433637,-0.604147574740192,-0.7126753481928522,-0.5595623438606007,-0.6527489757597829,-0.07584117357081692,-0.9662298485812026,-0.5747602207069211,-1.4724489091526776
02/1995,-0.50584056932468,0.003560585540231454,-1.3811241369494494,-0.16875893896082553,-0.0626541996888988,0.22738367438694193,-0.004064912754350552,-0.21779179978634483,0.5971814931653866,-0.35575942755026563,0.03492528705197957,0.0382203839937288,0.006695726400377205,0.12238195405692116,0.03927233108526728,-0.12168494644716364,-0.02058741964970976,-0.34770400985419575,0.006072317273033789,0.07088698305352178,-0.2800731158994614,0.05978535553141076,0.011719689488477259,-0.2592254987817689,0.1427352981685039,0.07054713439128006,0.6671938383551315,-0.78618176177605,0.060315674790035356,-0.26689132738422394,-0.3600677735427096,-0.3577136293931972,-0.03487490931381613,-0.005891772265449432,1.2575231486766738,1.0368383930999772,1.2461128897279088,0.2018861235993697,0.8990799546996717,0.5948702301468356,0.47261974971175635,0.9957809475929947,0.7443067659135825,1.021937790810922,0.9193189228930347,0.924966887477657,0.6371950513620475,1.3103977648921028,0.7732449026272394,0.9199267323924056,0.9323044363154172,1.1343237796763586,1.0502714426645563,0.6591588196354408,0.5851917719689355,1.0596816658174026,0.22609201739028748,1.0508981192718374,1.34317214637755,1.0900925919014541,0.3922881749367558,0.9184820828904962,0.537516549510792,0.6930033257092042,0.3257917681834375,1.2413423048040588,0.9376384956447649,-1.4711548182796432
03/1995,0.11112584810861399,-0.04555327145026103,1.8482024118173475,-0.20600608124210545,0.09317259549799145,0.12334671069636019,-0.004064912754350552,-0.14932936957243445,-0.6675746808655351,-0.04348857248973131,-0.07503914591907658,-0.1016990243536643,-0.10468582634229646,-0.3315958898559959,-0.060438587449404814,-0.04640812095536655,-0.01582711149888982,0.004290993300308206,-0.019906475030668398,-0.0057317049186330505,0.13052081382635108,-0.17758516673221147,0.0025365259814740557,-0.09899076112724764,-0.018155201723887657,-0.11347390311229096,-0.9056071104024362,-0.23161410435561833,0.11508976144040071,0.0706867061142911,-0.020774653098791996,0.514328098234543,-0.028244719909422886,-0.1635770227152961,0.9401662955360237,0.08955417982629381,0.1534801799664867,1.1868456963114427,0.5073552683359556,-0.4485432726004369,1.0522151144915697,0.5854068145773316,1.272617870245916,0.6493132870430599,0.7554342577633203,0.7556494469328269,1.1581428089837114,0.492324583984887,1.1641664916203227,0.9199267323924034,1.149330255683943,-0.1919577417013821,0.49851203642775843,0.9945278482333019,0.8823475938388742,0.9407734920953162,1.1792130826151082,0.7731996525212477,0.07195952115496931,0.2548228763263485,1.322294874635237,0.530111265965889,1.3995071085883166,0.8685362345964637,0.7943635335633995,0.7396213608528628,0.713579426555627,-1.4698789540386232
04/1995,-0.004699409467633824,-0.003995392458305852,-3.008914755027021,-0.005444545881367495,0.5526910280199161,-0.282892861809721,-0.0033304483888463624,0.544186157269775,-0.06088313123368091,0.03899806846965513,-0.0032256386726725616,0.08615573685348384,0.04157277826929524,0.03747770080603211,-0.005525327966541926,-0.02903654584187492,0.020668584324063034,0.04200474363829077,-0.006917078878817304,-0.12065973687686539,0.11177223256033224,-0.016785780682660945,0.039269180009486905,0.8120581758227445,-0.032781610805014114,-0.006357179789316778,-0.08230808004107018,0.49963635679433976,-0.007196571546461495,0.4530264678115042,0.002551748931727371,-0.38475368296304957,-0.003934025426647651,0.04584870053840653,1.0988447221063495,0.19104891696275889,0.2375288499481357,1.3275542066988812,1.1275860217451732,0.16011460400213848,1.5352112518080765,0.8063775015857662,1.0461988255320573,0.897729622888301,1.083203588022751,0.8403081672052418,1.2232612786864179,0.8069681151030477,1.2423508094189404,0.9862537381761827,0.8599624965259111,0.5917540663854641,1.1606233239119164,1.4137391339806298,1.6995261039812095,0.9407734920953182,1.973480636969126,1.1434642748553667,0.2414545378513143,0.3741471214085061,1.4551529745921628,1.384527063200026,1.164418774294446,1.4536459308873275,1.396812946194781,0.7897934552479814,0.9376384956447649,-1.4686030897976035
05/1995,-0.1114543738179209,0.122567239017194,-0.17340851708544386,0.014611607654706298,-0.6416019277920166,1.6715158132347792,-0.004799377119854742,-0.22579390201913946,0.034524007619715504,1.7437219816303078,0.03492528705197957,1.1109358479904092,0.5512277620312264,0.6664622708075164,0.31239354272371694,1.2390884374430147,0.22060152665850044,2.085316396565397,-0.006917078878817304,1.1312348969538795,0.868277486644192,1.442441300882648,1.0824765544050525,-0.8498049604227185,0.769233153810089,-0.006357179789316778,-0.020041766820462673,-1.0645473219376715,0.3876863787236144,2.0476630348901246,0.30791555733125325,0.1276553321856536,0.3032647503102394,0.49426613150515786,1.3633087663902221,0.4617015493266696,0.6997965348471977,0.6943659099554061,1.5519544319725331,1.8121859833519895,0.18282206732184964,1.3745878396074533,0.9707258106274399,1.7671867983466456,1.083203588022751,0.5016732861155728,0.9627873998755871,1.6879700022338964,0.9296135382244721,1.118907749743739,0.20888503842034353,1.3754658744723105,1.3445431259908496,0.6591588196354408,1.1052144602413294,1.23804392640053,1.0203595717443052,1.652578130564779,1.2584246380293782,0.9409372855487567,1.322294874635237,1.4622012265849471,0.7726048838046626,1.629178839774587,0.9951800044405267,2.044095815125973,1.2177123320061884,-1.4672907722925543
06/1995,0.08722681891784248,1.3579696417780434,-0.41298253950411884,-0.025500699417441288,2.639860146034103,-1.4768408736873497,0.8420380363064766,1.997901396227483,0.6803569475503989,1.1270361420768,0.8405830714725745,-0.03433042033454908,0.8842473540699273,-0.014504495061859097,0.9699075707422067,0.6233626084203664,1.2012250057274074,0.027499455046759012,0.9051240937832987,-0.4312390613354217,0.6742296705408972,0.6362566238859222,0.5461798055960648,2.1662706157715266,0.3170333397185946,0.14333157459791637,0.026081428157765117,2.9118974934280772,0.1889710876199633,0.21989246677661803,1.2176452365215076,1.533738117817979,1.50995922190981,1.2383434070653714,-0.22347549931302257,1.104501551190953,1.1620642197462614,-1.064490469887583,0.14827430583588241,0.9426747310625925,-0.7831702073111669,0.9010792245893798,-0.9160995619880344,0.5251051191204398,-0.44638661985459727,-0.5988900774258429,-0.730292812394818,0.05182364041946263,-0.7122571355464786,-0.6055944006344972,-0.7315601788432563,1.0740382559773698,-0.09003133022482784,-1.0176863233538704,-1.049165248315735,-0.6644868531528272,-0.48874878152833023,-0.6615757590234614,1.55504091724798,1.4182342658773894,-0.9362928246325047,-0.3243045312682464,-0.5595623438606007,-0.9453038239052148,-0.5444129389507788,0.137556228111428,0.041402219288211195,-1.4660149080515346
07/1995,0.03362556306113762,0.7742703413910366,-0.1569993374677264,0.23236413176065035,-1.1864270000147934,0.7302289988914206,-0.31327441063161465,-0.04708028548672416,1.216104727265625,-0.10829950467210657,1.0874420026320886,0.26753274767417856,0.03819757970133543,0.6803241897056207,0.2719311409995021,0.26241988106226255,0.50939355447491,-0.9694973808111902,2.718072670977373,-0.17538737114269035,0.983581261430208,1.3013316355738591,-1.240863812866762,-0.802192352662518,-0.007185394913042758,1.6470855750935154,1.2368152963362447,0.19891501330367622,-0.02885144301288505,-1.035300994795208,1.3671462677171085,-0.08055308030221016,0.8668308496836651,0.8170281285196878,-1.0697604410214216,1.3413226045093747,1.4982588996728514,-0.3609479179503874,0.08298685810859659,-0.6224455230583151,-0.589971752384567,-0.014370764445561306,-0.5387344874649422,-0.42715750161965177,-0.8287841718239339,-1.0221836787879268,-0.9256482215029442,-0.8921069529350212,-1.0249944067409429,-1.1362104469047245,-1.0932698777907943,-0.43309983649733597,0.2042403531014653,-0.5984750376065426,-1.1234542037832185,-1.02121137431908,-0.2504685152221243,-0.5690096034399321,0.5380708170699161,0.8812751630076778,-0.604147574740192,-0.05244495942102166,-1.1081017905462984,-0.8282818846470403,-0.477474115325069,-1.0665740373714432,-0.29468638434549765,-1.4647208171785002
08/1995,0.005825412688476551,0.575925918929432,0.0038106227859047233,0.48449863335700655,0.43781141988943467,0.1481174163369749,1.2004566466725213,0.5610794842056747,-0.02418807782852859,0.7146029372798676,0.21445905516798935,0.6523111206295096,0.9078737440456462,1.1377675133430643,0.7545897901383499,0.37437003179365325,0.6204674113273749,1.009023983073741,-0.11268787611531883,2.071182015469422,3.4312085457089663,1.9128068519119463,2.7850350686034493,-0.857129977001211,1.9100930621379562,0.7420865921468489,1.0753841139124474,-0.4212776855020077,2.1684811028447957,2.877620078574319,-0.2010241233346229,-0.23468138565036856,1.1961302567685297,1.3960286575152183,-0.1705826904562488,0.4617015493266696,0.06943150998484067,0.13153186840564915,-0.17816293280054787,-0.2746410221425587,-0.010376387604753661,-0.17220696945158573,0.0650496317720128,-0.30294933369703086,-0.06398906788526065,-0.09093775579134401,0.2464842331458012,-0.26281989069869793,0.3041389958355397,0.05767565720328407,0.13654309863083486,-0.25224326540036895,-0.38430301355112095,-0.1792637518592177,0.13945803916402488,-0.2483082451255311,0.22609201739028748,-0.1987449811058147,-0.43652552893406266,-0.10314985892012664,0.19300102500136618,-0.3631416129607063,0.3024282152169226,0.1664045990474277,0.1249752973063103,-0.2136484326544088,-0.07062731525635972,-1.463408499673451
09/1995,-0.19299750337894214,-1.0996122022462147,0.0136561305565352,1.874103556927834,2.6421349897594593,0.8094952569413876,-0.9816369832404277,-0.795721405488186,0.3916891940965327,-1.7874918384881866,-0.49245515678879986,-1.1718233881957634,-0.5389613754197919,-1.7489770971871645,-0.8899178227958076,-1.2160941785971369,-1.1456069126268213,-1.2267244985010202,-1.7029610907062316,-1.9663492024918103,-5.097521072203,-2.586294337352011,-1.2665766706863708,3.169797887024985,-2.429074965262906,-0.5048619306385429,-0.601194023546133,0.8126173234009293,-1.8797060454077894,-3.217435244481741,-1.2475313417038316,0.9483209580306744,-2.0747631827321382,-1.2870844321704533,-0.3821539258833476,-0.5532458220379919,-0.18271449996010478,-0.29059366275666676,-0.635175066891551,-0.187689896913618,-0.30017406999466034,-0.8351190304768876,-0.16136941294184465,-0.5099629469013985,-0.22787373301497496,-0.006279035518926049,-0.274463524475865,-0.07403377202780337,-0.24315122875477768,-0.07497835436426974,-0.00814078094817989,0.1094698767935586,-0.4578709343826952,-0.011579237560284242,-0.3805646491083691,-0.18885415826448576,-0.40932202609292734,-0.10617882552228372,-0.39415177475997754,-0.5804468392487594,-0.7370056746971176,-0.20779328619086398,-0.48119956576264566,-0.2431721883561786,-0.07584117357081452,-0.11330424386416998,-0.35070115161778315,-1.4621326354324313
10/1995,-0.16727844824480398,-1.7475373156207887,-0.03557140829661719,-2.6127445055709604,-0.35838388398518656,-1.419868250713936,-0.41022370687816767,-0.7814954459632174,-2.145162164646341,-0.9744092347456638,-1.6571804774414152,-0.8220248673272806,-1.27925492799231,0.8362707773092946,-1.3552354426242772,-0.922707576680389,-1.145606912626822,-0.5033941074033033,-1.8309994242030494,-0.423029916195548,0.7286005562123516,-0.2071197478433538,-1.8947050545653912,-1.9220042620995434,0.00012780962752042407,-2.0498146708737472,-1.5398010413530683,-0.36719111293174456,-0.2670550291435436,-0.610064576907576,0.027998732965021183,-0.8687706418634076,-1.8095556065564082,-1.5063654835772713,-0.8581892055943228,-1.534361614357163,-1.5695175546572924,-0.9237819595001443,-1.2227620964371246,-0.2746410221425587,-0.686570979847867,-1.1192241994877323,-0.765153532178797,-1.2138092317962497,-0.938040615243744,-0.175596476063759,-1.186122100313774,-0.8921069529350191,-1.1813630423381771,-1.0035564353371682,-0.369850479895718,-0.37281431279834487,-1.193550142698426,-0.2631060090086785,-0.5291425600433385,-0.9023032005969958,-1.124162825011542,-0.9855573035658151,-0.690768053978578,-1.2367301872006276,-0.9362928246325047,-1.1010461651174606,-0.7946506781544714,-0.7697709150179531,-0.9460458807050331,-1.267262414951921,-1.022878358885197,-1.4608203179273822
11/1995,0.18870072438327748,0.05078544803108961,0.04975632571551362,0.16073501198895823,-3.180327525289383,0.02178681756983986,-0.15536457204821374,-0.8739641828755121,0.04920202898177648,0.255034509077572,-0.018934843382823443,0.04210703422560083,-0.37245157940044127,-0.8947363450914847,-0.028646700380378934,-0.0020140956653323543,4.0582337176615715e-05,-0.08177371900944684,0.05710208786959165,0.18991958758169097,-1.2409379057829264,-1.6761916897790436,0.20456612313554487,-1.3240997838801016,-0.3155588530401265,0.0018825681586043133,0.185206450832651,-2.16791340237104,0.011910667982735728,-0.0356223983576171,-0.8806706552238458,-0.5456420017036713,0.06457793175208254,-0.772143536170173,-0.6995107790239968,-0.9253931915383665,-1.0232011997765813,-0.29059366275666676,-1.1248309248461954,-0.6224455230583151,-0.010376387604753661,-1.308627645494962,-0.5387344874649409,-1.0067956185918805,-0.3917583981446912,-0.260255196336177,-0.2744635244758638,-0.7662495404877553,-0.3213355465533927,-0.3402863774993847,-0.4421924196852241,-1.0962405971862044,-1.083198261451066,-0.7661595519054761,-0.6777204709783078,-0.48612459256969975,-1.1241628250115447,-0.8929911479822872,-1.241626858241698,-1.3262233710122473,0.1265719750229022,-1.256394491887303,-0.5595623438606007,-0.9453038239052148,-0.8121682334536136,-0.765541471000726,-0.8548340570683446,-1.4595262270543479
12/1995,-0.033223094744010334,0.037562486533649325,0.21712995781623176,-0.045556852953515074,-0.7041601302393083,-0.29032407350190537,-0.07971474240128215,-0.1386598999287082,0.010060638682947187,0.09202519480068908,0.12469217110998458,0.1198400388630414,0.2238335009391249,-0.5655157712615067,0.07828964703361722,-0.2799592974811985,0.22218829604210708,0.06908128234248335,0.03205110957673599,-0.25611063168478204,-0.09633701949247678,-0.44011477660902887,0.044779078113688815,0.14731292132455923,-0.17173249707571592,-0.006357179789316778,-0.32445485367676613,0.19098231599337118,-0.4122700495654426,0.016599617874197573,-0.2084461603443339,-0.26712944993419163,0.2325427299967114,-0.18328767902152687,-1.228438867591746,-1.399035298175208,-1.6115418896481168,-0.501656428337826,-1.255405820300768,-1.57890790057665,-0.8797694347744703,-1.182358681490142,-1.2934646365111293,-1.46222556764149,-1.0472970586635562,-1.1068423990603418,-1.0558851609083586,-1.77310884006587,-1.2595473601367948,-1.2025374526885038,-1.3102956971593178,-2.0608089763700153,-1.1567661822826403,-0.9338440662044039,-1.1234542037832185,-1.4968440692074194,-0.8858825587053365,-1.355821925899934,-1.9196069250270733,-1.3560544322827857,-1.2684380745248198,-1.0622090834249993,-1.3431901248401676,-1.0623257631633871,-0.6113517625764864,-1.6184670757177577,-1.3029521952466223,-1.4582139095492987
01/1996,0.09112794009973216,-0.1078900899381938,0.4665494880055372,-0.12864663188867798,-0.1900454483088383,-0.29280114406596686,-0.1347995698140964,-0.5698842980293126,-0.15139759629972366,-1.3554189572723534,-0.1221667600495292,-0.30121373625642855,-0.5243355149586327,-0.4806115180106176,-0.1774905352944547,-0.2703084224181476,-0.5680228569940026,-0.5333717038258021,-0.12103820221293762,-0.20548756998889395,-0.6287967274474117,-0.7081137533582799,-0.43825532235468045,-0.47439786077498314,-0.25827208413904773,-0.014596927737237869,-0.08922655928780436,-0.8864222096062712,-0.425008209251574,-1.2180780516065588,-0.5986332488548393,-0.5023779159919075,-0.32439317997232114,-0.5553263168016337,-0.1705826904562488,-0.04577213635566102,-0.39283617491422435,-0.7830734491127057,-0.24345038052783372,-0.9702500239740718,-1.072967889701077,-0.14063972845038092,-1.0670455917972732,-0.17874116577441068,-0.44638661985459627,-0.8528662382430939,-0.7954112820975279,-0.26281989069870015,-0.39951986435201037,-0.7382484122020557,-0.803902118632765,-0.312528789099358,-0.2739511323037609,-0.8500018090549399,-0.9748762928482491,-0.18885415826448793,-0.9653093141407421,-0.43016037006463814,-0.2670305122377177,-0.07331879764958721,-1.4012961744817478,-0.7126753481928535,-0.32447400956673145,-1.0623257631633871,-0.812168233453616,-0.21364843265440966,-0.5187454534346376,-1.2670165397164648
